2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
-6.49,-21.76,-11.95,-32.53,-2.65,5.8669,25.16,33.18,8.14,2.5431,-18.05,-19.03,-0.2,-0.1,8.29,9.27,2.33,2.59,-5.19,-1.93,-2.55,-2.93,-2.79,-13.94,-7.37,-11.07,-16.74,28.69,-1.75,13.75
0.1,0.07,0.24,0.3296,0.07,1.27,0.1,0.4555,0.09,-0.6669,-0.0538,0.5437,-0.12,-0.2731,-0.1262,-0.93,-0.01,0.16,0.03,0.9586,-1.71,-4.15,-7.88,-0.2286,-0.19,-0.7,1.2,0.2752,-1,4.13
-1.84,-1.1,-3.09,68.11,0.76,3.69,1.12,-25.42,1.03,0.95,-1.09,21.18,0.05,0.66,3.06,-86,0,-1711.16,0,-407.66,-135.81,1711.16,0,493.66,135.81,0,0,386.68,-173.42,0
-0.03,-14.4571,6.71,-11.08,0.66,-11.61,-13.83,-16.19,-8.26,-6.88,-16.13,-30.18,-3.84,-23.83,-28.72,49.16,-26.36,-70.37,-150.89,-269.82,37.83,104.13,202.86,262.21,0,0,0,0,19.12,0
3.44,-5.5,25.13,-7.42,-0.44,-3.25,-6.58,-13.37,-0.39,-3.43,-9.03,2.92,0.39,8.64,4.55,-11.24,-5.81,-20.73,-23.29,-26.24,2.04,7.44,7.03,15.46,1.91,-0.08,2.64,-0.81,-3.72,-0.28
-1.39,8.9,6.69,5.96,0.76,7.92,6.98,3.27,0.09,-4.47,-4.71,-8.6,1.54,-8.71,-8.44,-4.71,-1.61,-1.76,-1.66,-3.31,-0.18,3.13,3.23,2.46,1.77,0.82,1.19,0.89,-0.4,-2.84
0,107.19,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.55,1.72,-45.53,16,-51.21,-32.99,-22.04,-113.43,105.8,15.34,15.24,18.47,-333.96,2.72,52.33
0.83,6.96,2.77,6.54,-2.21,-2.99,-4.54,-17.66,-4.57,-7.61,-7.19,12.13,0.13,0.95,-1.4,-19.43,2.03,1.17,0.55,-0.32,-3.65,-3.8,-2.91,20.12,7.63,11.47,15.11,5.58,3.01,-1.1
0.64,-1.38,3.15,0,-0.18,-0.53,-1,0,-0.2,0.2,-0.64,0,0.17,-0.48,0.05,0,-0.01,0.26,0.07,-17.59,-0.74,0.01,-0.06,16.35,0.37,-4.62,-3,-42.21,-2.82,3.81
5.57,-2.67,14.36,-6.96,-0.69,-2.26,-3.72,-4.53,-0.84,-0.56,1.29,1.76,0.72,0.41,0.1,0.17,-0.56,0.07,0.06,-0.68,0.61,0.22,0.48,0.85,0.35,0.39,0.68,-0.03,-1.02,-8.95
1.03,-0.57,3.76,-1.42,-0.86,-1.27,-1.5,0.55,0.5,0.43,0.11,-4.38,-0.03,0.46,-0.04,2.52,1.19,0.65,2.14,-0.4,-2.5,-4.87,-3.6,-4.2,0.5,2.24,-0.48,4.02,0.72,1.4
2.48,3.68,12.17,3.72,1.48,-1.89,-2.6,-3.95,0.72,0.15,-0.64,-1.61,-0.92,-0.65,-0.37,0.2,1.28,2.87,5.88,14.55,0.9,-2.99,-7.42,-15.44,-4.33,-3.34,-1.3,-3.01,0.27,-3.93
0.08,-31.03,5.1,-50.52,2.66,1.31,9.77,5.37,-0.1,-2.13,-9.77,-2.42,0.51,3.23,5.08,-1.77,-0.48,-0.3,-2.19,-6.23,-2.61,-5.82,-7.34,-5.96,0.01,-0.1,-0.08,1.28,8.99,-0.5
0.33,0.68,0.91,-2.26,-0.16,-0.26,-0.14,-1.91,-0.14,-0.09,-0.32,2.23,-0.43,-0.37,-0.18,-11.34,2.28,3.49,3.89,10.83,-0.65,-2.5,-4.84,-12.44,-1.39,-1.64,2.37,12.29,1.9,0.81
0.97,-0.62,0.46,2.24,-0.75,-1.18,-1.84,-6.54,-1.09,1.81,2.67,4.87,-0.06,-2.68,10.83,16.15,2.78,6.9,-4.94,-7.34,-0.52,-1.66,-2,-4.42,-1.09,-2.84,-4.08,-3.58,-0.48,-0.71
-4.75,6.05,-5.25,33.95,-12.38,-33.24,-49.37,-149.53,17.13,34.15,54.62,148.46,0,0,0,0,0,0,0,0,1.36,60.87,3,66.13,-0.37,-67.24,-4.25,-62.41,0.58,6.37
8.21,13.02,21.06,4.62,-6.82,-11.31,-16.33,-19.23,-0.16,-0.65,0.54,2.82,0.14,0.6,1.45,2.24,0.17,0.15,0.54,-0.03,0.05,-0.12,-2.62,-8.1,-0.06,-1.4,0.03,4.99,-0.33,-1.33
0.39,0.28,1.8,1.12,-0.07,-0.24,-0.34,-0.68,-0.01,0.05,0.26,-0.2,0,0,0.06,0.77,-0.01,0.14,0.22,1.04,0.13,-0.02,-0.68,-1.18,-0.15,-0.35,0.11,-0.63,0.14,-0.87
-0.11,3.21,0.54,9.67,0.84,1.34,1.85,2.32,0.66,1.19,1.75,1.73,-0.04,-0.03,-0.11,0.36,-0.71,-0.86,-0.06,0.79,0.63,2.07,1.23,0.4,-0.2,-0.51,-0.43,-1.76,2,-3.52
0.12,-1.92,0.14,-2.47,-0.01,-0.16,-0.05,7.5,2.13,4.69,7.61,4.48,-0.08,0.27,0.29,0.54,1.55,2.86,3.13,1.3,-1.61,-3.58,-5.45,-7.19,-1.39,-3.1,-4.68,-1.98,2.55,-1.46
-0.9,0.023,-2.64,3.89,0.39,2.83,5.78,-1.8,-0.12,-1.23,0.28,-0.49,1.21,-0.13,-4.41,-6.54,-1.19,-0.53,1.44,5.5,1.69,2.15,1.32,-10.33,-1.51,-9.76,-30.22,-94.35,18.33,8.39
8.67,7.06,24.43,6.35,-1.68,-7.99,-10.62,-17.43,-5.42,-8.86,-10.26,-11.92,-0.58,-0.51,-0.52,0.59,0.34,-1.07,-1.1,-1.44,-0.53,-0.76,-1.68,-1.92,-0.63,-0.77,-0.18,0.32,1.05,-0.18
1.38,-0.37,6.86,-0.46,0.32,0.5,0.28,0.58,0.57,0.01,-0.7,-1.51,-0.1,-0.15,-0.21,1.57,-0.24,-0.32,0.52,6.27,-0.24,-0.37,-0.78,-8.71,-0.01,0,0.7,2.04,0.21,-3.95
0.62,0.51,6.37,1.14,0.22,1.18,0.16,-1.13,0.23,-1.61,-1.3,1.92,0.09,-0.2,-0.01,1.64,-0.08,-0.12,-0.21,-2.29,0.05,-0.23,-0.1,0.4,-0.17,-0.74,-0.06,-0.51,0.06,-2.52
2.96,-9.44,11.75,-17.47,-1.62,-4.6,-8.18,-9.33,2.02,4.83,6.68,9.75,-0.55,-1.08,0.27,0.5,1.43,6.79,8.55,8.41,-0.62,-4.74,-7.95,-9.08,-0.68,-2.13,0.49,1.67,-0.75,-6.36
0.15,-6.65,3.26,-3.01,0.18,0.55,-0.8,-0.07,0.39,1.15,0.95,2.84,0.29,1.97,2.44,1.33,-0.49,-1.68,-2.82,-3.35,0.14,0.32,0.61,0.85,0.26,0.85,0.65,0.38,-0.42,-3.28
17.52,15.23,20.28,-11.18,-16.97,-12.45,-12.58,-7.38,0.93,-3.71,-3.21,0.11,-0.48,1.94,2.79,8.78,1.2,-0.79,-0.41,-5.69,1.75,1.74,1.46,-1.05,-1.79,-3.32,-7.17,6.01,-1.94,-3.27
-1.88,0.23,-2.29,-0.24,-0.57,-1.58,-1.04,-0.02,4.32,5.67,8.19,10.3,-0.41,-1.18,-1.98,-0.09,0.45,1.83,0.9,-8.54,-0.79,-0.63,-0.02,-0.25,-3.17,1.28,1.37,2.16,0.38,-4.42
4.71,7.55,11.13,-1.85,-1.75,-2.38,-2.71,-1.52,0.15,0.11,0.84,-2.56,-0.15,1.95,5.52,5.25,0.87,-1.29,-6.92,-6.84,-2.74,-4.79,-5.35,-4.05,1,12.07,11.23,1.87,-1.66,-12.76
13.01,21.31,19.49,1.45,-9.2,-7.34,-0.33,18.28,6.53,7.59,1.37,-10.17,-9.19,-4.11,3.01,-0.49,3.24,-2.77,-8.66,-9.94,-1.74,-6.34,-9.08,-9.24,0.5,-0.23,6.27,8.68,-6.26,-3.38
4.57,3.22,16.75,5.09,0.41,0.65,0.99,1.22,0.12,0.23,0.62,0.87,0.03,0.1,3.91,3.78,0.25,-0.59,-2.68,-4.08,-0.53,-1.22,-2.1,-2.43,-0.36,-0.7,-1.14,-2.4,-0.02,-9.83
2.88,0.04,6.55,-6.66,-2.75,-1.34,-2.51,-2.86,0.44,-0.26,1.99,9.26,1.79,5.2,8.49,5.51,0.72,0.25,-1.81,-2.55,0.41,-0.54,-0.64,-0.52,-3.03,-4.64,-5.89,-10.43,-0.95,-3.09
9.41,-1.1,16.58,-8.45,-3.81,-0.46,1.03,-11.19,0.85,-0.02,-0.42,-8,5.07,5.4,9.85,18.9,-2.76,6.07,6.67,1,0.07,-7.32,-9.91,-6.61,-1.23,-5.09,-7.96,-10.28,-1.5,-13.09
1,0.37,6.12,1.83,1.39,1.19,1.92,0.64,-0.39,0.32,-0.55,3.53,0.25,0.92,1.24,-5.37,0.19,1.05,1.51,0.39,0.78,-3.2,-7.25,-7.81,-1.1,0.46,2.54,20.13,0.24,-3.94
1.11,1.5,4.11,2.11,-0.57,-2.67,-2.64,-5.02,0.79,1.62,4.57,6.91,2.4,5.09,8.82,10.7,-0.29,-0.72,-4.64,-6.16,0.28,0.5,0.75,0.93,0.08,-1.77,-2.52,-4.06,-4.16,-5.84
3.26,-0.34,10.68,1.27,0.32,-0.6,-1.7,-0.39,-0.6,4.92,2.73,1.06,-0.85,-6.93,-5.54,-6.59,0.13,-0.31,-0.68,0.26,0.01,-0.12,3.53,3.24,-1.93,-0.94,-3.02,-3.82,0.75,-3.16
-14.86,21.4,-28.99,95.28,14.86,26.72,28.99,0,0,0,0,0,0,5.97,9.48,13.44,1.07,-3.18,-5.04,-8.97,-0.38,1.14,1.22,3.83,0.19,-2.01,-2.97,-1.72,1.91,-1.92
-1.24,-14.22,-3.27,-14.78,11.43,9.02,9.22,12.65,0.17,1.57,1.39,-11.04,-12.39,-12.55,6.37,9.47,0.62,0.45,-13.56,0.21,-0.76,4.12,9.5,1.98,1.1,3.5,1.68,0.14,-0.7,-4.2
0.42,-0.246,1.3,-5.58,-0.07,1.22,2.97,5.18,3.67,3.45,1.67,0.35,-0.94,-0.86,0.78,0.84,0.2,0.32,-1.2,1.92,-0.88,1.78,0.55,-3.11,-1.5,-4.95,-3.34,-2.71,0.08,-1.71
0.94,-2,4.51,-1.48,-0.01,-1.38,-1.75,-2.65,-0.39,-0.46,-0.68,-1.56,-0.26,-1.11,-1.17,-1.36,-0.02,0.01,0.36,0.49,-0.19,-0.39,-0.8,0.06,0.01,2.82,3.47,2.61,0.92,4.68
9.71,9.28,26.53,7.25,-1.15,-3.24,-4.5,-3.39,-2.26,-5.3,-6.82,-8.05,-0.3,0.08,-0.53,0.01,0.32,0.97,0.96,1.64,-1.05,-2.22,-1.86,-1.64,-1.88,-4,-4,-8.82,-1.56,-1.35
1.17,0.55,5.03,-3.51,0.21,-0.41,-0.59,-4.53,-0.54,-1.74,-2.84,-2.63,0.19,0.52,0.94,2.84,0.02,0.31,0.16,-0.86,-0.16,-0.36,-0.3,-0.55,0.03,1.3,1.6,1.86,0.12,-2.91
4.27,2.94,11.66,0.41,0.64,0.74,0.93,2.1,-0.89,-2.15,2.92,7.8,1.08,1.4,-1.31,-4.58,-0.99,-2.25,-4.04,-5.62,-2.75,-4.49,-7.08,-7.01,-0.51,-1.25,-1.14,-2.07,0.97,-1.24
0.65,-2.86,1.46,0.395,0.08,0.61,1.72,2.505,0.47,0.31,1,3.95,1.74,7.61,10.02,14.26,5.24,7.49,10.35,4.8,-4.42,-11.41,-17.39,-20.78,-3.38,-4.94,-6.19,-10.53,2.51,-0.8
0.29,-0.06,0.72,-0.1,0.11,0.21,0.31,0.22,0.17,0.41,1.14,1.6,-0.18,-0.56,-1.01,-1.3,-0.19,-0.25,-0.02,-0.6,-0.19,-0.21,-0.56,-0.34,0,-0.08,-0.25,0.06,0,-0.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,1.76,5.48,6.52,-0.54,-0.94,-1.75,-0.53,-2.35,-0.43,-1.31,-2.25,-4.11,0.01,-2.42
0,0,0,0,0,0,0,0,0,0,0,269.06,0.06,-0.52,0,-266.06,0.49,0.83,1.35,-2.79,-0.46,-0.3,-1.27,-0.2429,-0.09,-0.01,-1.68,0.2829,0.31,0
5.45,1.96,8.04,1.57,-4.76,-0.64,-1.31,-16.63,0.51,-1.53,-2.31,-0.36,0.07,-0.52,-0.98,0.05,-4.42,-1.62,-0.01,-3.94,3.32,-3.68,-6.2,-28.14,0.96,3.38,4.4,26.38,-0.43,-1.79
6.8,1.74,10.63,-3.08,-3.46,-2.56,-1.48,-1.92,-0.99,-2.53,-3.66,-3.68,0.59,1.4,2.7,4.1,2.15,4.22,5.88,6.42,-0.06,1.44,0.42,0.41,0.34,0,0.19,-0.03,-0.14,-11.18
2.01,0.23,2.54,-2.78,-0.78,-0.44,0.03,4.03,-0.08,0.76,1.02,1.34,-0.09,-1.63,-2.55,-3,3.42,4.02,3.6,-1.08,-4.28,-4.96,-4.11,-5.01,0.24,0.77,1.12,1.03,-0.06,-0.98
1.8,4.05,6.23,12.78,-1.61,-0.68,-0.3,1.94,0.04,-1.5,-4.26,-10.69,-4.64,-4.99,-5.06,-0.47,2.5,3.77,3.87,0.48,-0.12,-0.02,0,3.76,1.48,2.83,6.18,0.47,-1.22,-3.46
2.48,1.7,6.65,4.16,5.02,6,7.56,7.21,-3.62,-4.62,-5.25,-8.56,-1.65,-0.69,-2.08,-1.59,-0.13,0.52,-0.17,0.28,-0.19,0.96,1.94,0.83,0,-3.33,-4.04,-3.56,-0.39,-0.25
2.84,0,5.99,-0.11,0.14,1.14,1.62,0.26,0.18,0.16,0.12,-1.43,-1.76,-2.99,-4.65,-2.82,0.11,0.14,0.15,0.38,-0.13,-0.03,-0.99,-1.5,-0.38,-0.69,-2.03,0.98,-0.52,-1.43
1.03,-1.65,2.91,-33.72,0.1,-0.58,-0.75,-31.88,1.08,1.43,0.96,37.77,-0.4,0.29,2.71,-4.83,0.19,1.25,0.95,0.92,-0.69,16.58,16.29,13.56,0.23,-17.08,-16.37,4.38,0.18,-4.26
5.14,-4.86,8.14,-9.47,-0.41,15.94,15.98,6.17,-3.38,-18.22,-17.38,-8.47,1.48,-0.24,-0.81,0.8,-0.01,2,4.83,3.93,0.63,-0.49,0.21,-1.24,-0.97,-0.84,-4.73,-4.37,-1.27,-4.87
4.87,5.75,14.44,5.39,-5.41,-8.28,-13.23,-13.29,0.14,-1.72,-1.747,-7.77,0.58,1.45,1.537,8.55,2.16,2.52,3.54,1.77,-2.07,3.76,2.62,8.02,0.71,-6.54,-6.42,-9.88,7.17,-0.52
14.77,2.43,34.71,2.43,0.25,-1.59,-2.46,0.47,1.53,9.66,7.99,5.2,-5.43,-9.86,-11.43,-13.73,-6.56,-12.15,-16.38,-25.16,0.85,0.91,0.8,6.75,0.18,-0.92,0.91,3.05,1.4,-10.3
0,-10.38,0,-8.9,0,-1.61,2.67,-3.6,0.76,-0.21,-0.25,0.32,0.26,0.54,-0.07,1.09,0.04,-0.32,0.41,-0.86,-0.19,-0.03,1.02,0.25,0.35,-0.09,-1.2,-0.53,0.26,-1.76
2.18,1.1001,7.4132,-0.72,-0.02,0.1354,0.9868,1.0487,-0.11,0.3218,0.2958,-4.8398,-0.91,-3.4823,-3.9958,-0.5289,0.25,0.216,-0.09,-2.04,-0.19,-0.4029,-0.79,-1.14,-0.32,-0.6343,-0.91,-1.12,0.11,-1.64
2.37,10.31,9.26,18.99,-1.04,-3.44,-3.33,-4.58,-1,-2.16,-4.99,-2.78,0.11,0.9013,1.99,1.87,0.4,-0.0316,-0.69,-1.37,0.94,0.8787,-0.72,-0.7696,-0.65,-0.2884,1.28,0.8682,-0.46,-2.36
0.44,0.55,1.55,1.46,0.17,0.46,0.42,1.13,-0.08,0.45,0.65,0.28,-0.1,3.9,4.07,3.34,0.08,-4.74,-5.28,-6.82,-1.42,-2.74,-4.5,-6.82,1.41,2.75,4.68,18.24,-0.03,-1.18
-2.26,10.1,0,-24.73,0.15,-4.43,-13.71,-65.71,40.73,46.8,55.15,118.39,-37.28,-39.38,-38.15,-26.36,-1,-0.8,-2.72,-3.89,-1.64,-3.04,7.08,14.88,0.07,-0.5,-13.76,-7.73,0.17,2.93
3.91,7.08,19.59,21.58,2.93,3.99,-0.37,-12.05,-2.81,-8.38,-11.14,-14.91,-1.09,-0.24,0.81,0.76,1.43,2.47,3.33,2.93,-0.47,0.73,-0.8,-1.73,-0.51,-1.42,-0.72,0.21,1.49,-7.72
2.69,-5.06,10.05,-4.17,-0.19,-0.36,-0.7,-1.61,0.1,-1.92,-1.19,-0.59,-0.15,-1.58,-0.74,6.35,0.95,5.13,6.83,0.55,-0.41,-2.82,-7.58,-10.13,-1.43,-1.28,-0.31,0.09,0.09,-4.36
1.7,3.63,5.37,6.17,0.3,-2.07,-4.03,-7.35,-3.2,-3.88,-4.27,2.05,8.26,16.95,21.96,18.65,-4.57,-7.87,-8.93,-12.85,-0.33,-4.83,-8.83,-7.12,-3.47,-3.96,-3.39,-25.14,0.22,4.34
-2.38,3.54,-2.58,-5.19,7.17,6.0162,7.55,-8.64,-7.98,-13.3362,-9.18,15.57,2.78,6.98,3.68,-0.582,-0.84,-0.46,0.22,-1.419,0.35,0.08,-0.01,-0.504,-0.69,-4.05,-7.81,-41.075,-6.47,4.6
-1.41,5.76,4.66,41.72,3.07,3.16,0.22,-32.49,-2.06,-2.54,-3.79,-7.93,4.67,7.67,4.94,4.65,-4.71,-6.23,-4.75,-4.08,-0.14,-0.57,5.94,4.36,0.18,-0.16,-6.07,-6.36,-0.71,-0.29
0,0,0,0,0,0,216.73,209.12,4.31,8.06,-203.2,-190.58,-1.68,-2.62,-2.12,-5.43,0.33,0.21,-2.3,-1.69,-0.53,-0.3,-0.33,0.74,-0.43,0.92,0.06,0.67,-0.84,-6.27
2.32,-4.18,8.58,-18.32,-1.29,-3.81,-5.65,-3.35,0.33,0.04,-0.02,1.22,0.25,2.03,2.73,1.67,0.62,-1.22,-0.32,-2.62,-1.09,-1.2,-3.22,-12.04,-1.33,-3.18,-1.9,7.57,3.36,1.46
-1.1,0.6,10.26,50.52,7.83,9.64,6.17,4.44,-2.01,4.02,-1.82,9.47,-1.48,-9.82,-14.39,-76.79,-2.14,-2.77,0.28,6.59,4.31,5.21,15.27,49.3,0.94,-0.3,-9.95,12.16,-2.33,-5.64
1.39,-0.29,5.5,-0.97,0.47,0.9,-0.97,-2.03,-0.08,0.13,1.95,4.92,-0.67,-0.24,-0.58,0.07,0.55,-0.38,-6.2,-6.7,0.9,0.61,0.57,7.18,-2.08,-1.81,4.37,-1.26,0.18,-2.87
0.18,-2.21,6.92,-1.35,-0.18,-1.15,-5.22,-14.28,-1.61,-3.24,-2.93,0.17,1.51,3.06,3.56,2.98,0.12,1.54,2.24,2.23,0.05,-0.1,-1.88,-3.53,-0.03,-2.05,-2.01,-2.22,-0.45,-0.63
1.73,1.292,3.57,-27.599,-1.45,-1.656,5.48,14.519,0.02,-1.281,-8.075,-11.87,-0.13,-0.422,5.635,6.21,-0.12,-0.41,-5.45,-8.46,0.29,0.916,0.3,-0.4,-0.03,-0.356,-0.94,-8.5,-0.12,-0.88
-8.76,-16.72,-27.38,-26.17,1.82,20.46,27.89,57.98,2.42,11.82,3.66,0.29,0.31,-27.45,-25.35,-51.54,1.72,2.38,2.05,55.16,-1.58,5.01,8.42,-26.48,3.49,13,2.04,7.18,1.36,-5.14
8.9,8.67,17.04,17.22,5.85,11.9,2.46,-2.52,-5.89,-10.78,-1.65,-7.85,-0.14,-3.27,-4.12,-6.33,-1.34,-1.61,-1.88,-2.42,-0.41,-0.58,-0.46,0.86,-0.07,-0.21,-0.18,-0.03,0.15,-8.54
5.45,-10.49,8.45,-23.85,-5.04,-7.99,-15.06,-23.8,-5.15,-7.75,12.14,22.04,3.17,5.57,-10.53,-11.42,5.73,7.06,8.83,14.9,-5.33,-8.37,-12.53,-19.9,0.98,3.43,8.97,16.56,0.66,-0.14
3.63,29.55,11.92,34.32,-0.04,-0.71,-0.08,-0.13,1.51,2.4,2.17,2.63,-0.51,-1.69,-3.2,-5.45,-1.84,-1.89,-1.29,-1.88,-0.22,0,-0.17,-0.05,0.2,-0.09,-0.42,-0.32,-0.54,-5.59
0.08,-9.57,0.59,-18,1.22,1.57,1.97,-0.08,-1.03,-1.71,-2.21,-1.04,0.04,0.06,0.42,0.41,0.2,0.96,1.83,1.72,-0.17,-0.59,-0.93,-1.08,0.61,1.09,1.46,1.24,0.06,-2.14
0.27,-2.48,1.03,-2.11,-1.27,-1.25,-2,0.14,0.49,2.34,4.03,2.92,1.64,6.064,12.94,18.35,8.38,7.746,7.58,7.329,-3.64,-4.322,-5.82,-8.209,0.12,-0.877,-3.36,-7.484,-4.02,-10.601
-0.17,1.39,3.48,1.15,0.1,-0.91,0.6,0.34,0.62,2.17,1.95,1.58,0.58,0.93,0.3,1.24,0.35,0.01,0.84,1.37,-0.49,-1.39,-0.94,0.17,3,5.41,4.89,3.49,-1.11,-9.04
-15.79,-1.85,-5.02,9.24,12.36,-2.97,-4.22,74.76,12.51,30.5,52.79,-22.85,-2.07,-4.37,-16.12,-12.34,-1.15,-3.07,1.47,-3.22,-1.43,0.76,-4.15,-9.39,-2.32,-10.99,-19.87,-19.5,-1.65,-6.59
0.24,-1.29,1.11,-13.19,-2.5,-1.89,-3.25,8.01,2.49,2.85,7.08,13.07,0.19,-5.56,-8.79,-33.45,0.12,4.85,7.01,28.61,0.05,-0.02,0.43,-0.13,0,0.14,-0.45,-0.47,-0.14,-1.28
0.25,1.43,0.62,3.0729,-1.14,-0.16,-1.62,-2.6033,-0.06,-1.28,0.25,2.9804,0.97,0.93,1.22,2.21,-0.99,-1.96,-5.26,-16.1489,-1.55,-3.01,0.35,-8.5411,0.31,6.48,5.43,24.64,1.2,-1.04
-0.82,-5.9,-15.86,-25.25,-6.37,0.98,16.37,48.32,7.97,6.84,3.71,-0.74,-4.09,0.28,-0.46,-3.32,-0.01,-1.77,-1.99,18.95,3.34,4.88,7.4,-2.18,-0.99,-2.16,-1.25,-6.7,0.01,-3.34
14.35,7.08,22.7,6.18,-14.25,-20.01,-14.81,-13.16,-0.46,1.84,-2.82,2.88,0.26,-0.89,1.32,-3.29,0.65,-0.65,-5.94,-22.93,-2.15,-1.04,0.1,16.88,0.3,-3.67,-11.22,-15.81,0.11,1.37
-0.11,3.17,4.41,7,-0.84,14.03,12.73,9.39,2.24,-15.84,-15.02,-10.17,-1.84,-4.02,-4.52,1.31,0.26,1.06,2.82,0.5,-0.05,0.3,-0.32,-8.1,0.79,10.43,9.17,8.07,2.44,-10.12
-0.57,0.9276,4.73,7.44,2.06,4.28,0.37,-0.24,4.94,1.21,-0.1344,-1.74,-6.68,-7,-6.4356,-2.87,-1.63,-1.37,-1.11,-6.52,0.3,1.44,0.94,6.15,0.58,1.79,1.85,-0.14,0.42,-0.47
0.83,0.37,3.24,1.48,-0.31,-1.21,-3.08,-2.72,-0.7,-0.84,0.02,-8.52,-0.54,0.15,0.96,9.53,0.68,-2.32,-3.91,-11.1028,-0.3,-2,-1.46,-87.7572,-3.66,-5.69,-9.75,99.6,3.28,9.77
8.89,12.61,15.7,-4.383,-5.99,-2.168,0.37,11.281,-1.79,-9.232,-12.9,-17.71,1.75,2.25,1.74,7.68,-1.45,-1.6,-1.25,0.85,-0.83,-1.4,-3.26,-9.22,-1.18,0.89,0.5,3.46,1.29,0.45
1.2,3.1077,-1.26,4.1854,-0.37,-2.4692,-5.19,-7.0241,0.37,2.6115,5.81,8.8007,-0.16,-1.29,-2.12,-5.21,-0.42,-0.47,0.62,5.66,-0.75,-3.06,-5.8,-12.28,1.99,4.3235,5.75,5.7504,1.33,-0.2235
0.99,-28.24,-3.82,-27.9,-1.53,-4.66,-4.97,-13.23,1.1,8.2,9.06,13.47,-1.67,-2.15,-3.22,-6.36,1.17,1.64,5.45,8.23,11.98,12.22,9.89,11.79,-11.84,-16.89,-18.49,-7.88,-1.45,4.27
0.37,-1.45,3.32,1.96,0.25,0.84,-0.16,-7.1,2.19,2.62,4.87,-1.9,-0.55,-0.89,-3.17,-3.18,-1.86,1.01,-0.43,-0.84,-0.18,-3.77,-3.01,0.6,-0.3,-1.91,-1.99,-15.56,1.27,-0.11
-1.27,-6.75,1.62,-4.48,-0.7,-0.81,-2.08,-14.15,-1.23,-1.62,-3.92,8.26,1.47,5.21,6.69,5.3,2.08,-6.22,-9.68,-19.01,0.03,5.05,3.05,4.07,-8.25,-35.92,-44.63,24.25,9.97,34.92
1.57,-1.87,0,-4.19,-1.28,-3.55,2.23,-4.01,1.12,2.85,5.54,5.1,-0.61,-1.48,-2.53,-3.39,-0.06,-0.13,-0.84,-1.56,-0.46,-0.95,-1.31,-0.71,0.15,0.46,0.61,-0.85,-0.71,-2.32
-49.42,0,-52.51,0.89,42.48,13.56,67.87,11.84,9.2,-9.7,-8,-7.8,2.45,7.05,5.92,-4.13,-4.25,-5.1,-6.45,-3.66,-0.07,-4.2,-4.2,-6.6,0.74,0.17,0.05,2.8,-0.03,-1.78
0,0,0,0,0,0,0,0,0,0,0,0,-0.62,-2.24,-3.42,4.37,-1.55,-1.95,-3.73,-21.09,-1.06,-3.73,-4.89,-9.73,0.68,0.59,-1.12,53.48,1.08,7.33
5.4,-3.61,13.25,-6.05,-2.51,-2.83,9.89,5.86,-0.88,-1.36,-17.26,-17.55,-0.04,-0.33,1.13,3.55,0.19,0.69,0.95,1.49,2.36,6.12,5.8,5.37,-2.43,-6.31,-6.45,-7.9,0.12,-4.8
8.58,7.49,17.62,7.52,-2.01,-6.85,-11.25,-13.81,-5.58,-4.82,-2.91,2.8,2.49,5.63,10.26,10.78,6.5,9.38,11.78,13.76,-0.7,0.83,-1.74,-1.06,-1.79,-3.01,-2.68,-6.33,-2.13,-15.43
8.1,8.34,8.71,3.05,2.08,7.21,10.88,-10.15,-7.13,-12.07,-16.54,-3.89,1.07,3.22,3.99,4.47,-0.77,1.44,17.45,34.3,16.4,18.7,9.25,-4.87,-3.93,-4.69,-13.54,-19.25,-12.49,-22.69
1.93,0.72,2.95,-1.52,-1.73,-4.34,-6.13,-8.96,-3.08,-3.66,-1.85,7.9,2.48,4.5,2.67,-7.79,13.43,13.1,12.35,12.91,-14.45,-14.58,-13.92,9.82,12.46,10.71,11,-0.71,-10.24,-3.46
-1.88,-0.11,-15.16,-2.96,-1.7,4.21,6.63,-5.98,0.67,0.97,3.58,1.08,-2.14,0.19,3.07,2.28,0.02,-3.83,-4.03,-29.39,-1.64,1.92,2.37,31.58,7.01,5.2,7.8,-4.96,-0.02,-0.74
1.18,12.41,4.58,16.82,-0.44,-2.73,-4.54,-6.91,2.81,3.77,5.55,3.99,-1.73,-2.59,-1.57,-0.32,0.85,-3.11,-4.02,-33.24,-5.79,-4.32,-9.65,6.33,3.59,-5.23,-5.74,-81.77,2.13,10.37
3.43,1.48,9.5,3.7,0.27,1.64,2.25,1.69,-0.9,-3.47,-5.15,-7.04,-1.35,-2.09,-3.02,-3.68,-0.47,-0.77,-0.9,-3,-0.63,-0.23,-1.46,-6.85,-0.98,-1.44,-0.54,5.92,1.49,-0.33
